Category,Category_name,Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 2.5C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),climate-models,exclude,harmonization,infilling,median peak warming (MAGICCv7.5.3),median warming in 2100 (MAGICCv7.5.3),median year of peak warming (MAGICCv7.5.3),model,model_scenario,p33 peak warming (MAGICCv7.5.3),p33 warming in 2100 (MAGICCv7.5.3),p33 year of peak warming (MAGICCv7.5.3),p67 peak warming (MAGICCv7.5.3),p67 warming in 2100 (MAGICCv7.5.3),p67 year of peak warming (MAGICCv7.5.3),permafrost,pipeline,region,scenario,unit,variable,1995-01-01 00:00:00,1996-01-01 00:00:00,1997-01-01 00:00:00,1998-01-01 00:00:00,1999-01-01 00:00:00,2000-01-01 00:00:00,2001-01-01 00:00:00,2002-01-01 00:00:00,2003-01-01 00:00:00,2004-01-01 00:00:00,2005-01-01 00:00:00,2006-01-01 00:00:00,2007-01-01 00:00:00,2008-01-01 00:00:00,2009-01-01 00:00:00,2010-01-01 00:00:00,2011-01-01 00:00:00,2012-01-01 00:00:00,2013-01-01 00:00:00,2014-01-01 00:00:00,2015-01-01 00:00:00,2016-01-01 00:00:00,2017-01-01 00:00:00,2018-01-01 00:00:00,2019-01-01 00:00:00,2020-01-01 00:00:00,2021-01-01 00:00:00,2022-01-01 00:00:00,2023-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,2027-01-01 00:00:00,2028-01-01 00:00:00,2029-01-01 00:00:00,2030-01-01 00:00:00,2031-01-01 00:00:00,2032-01-01 00:00:00,2033-01-01 00:00:00,2034-01-01 00:00:00,2035-01-01 00:00:00,2036-01-01 00:00:00,2037-01-01 00:00:00,2038-01-01 00:00:00,2039-01-01 00:00:00,2040-01-01 00:00:00,2041-01-01 00:00:00,2042-01-01 00:00:00,2043-01-01 00:00:00,2044-01-01 00:00:00,2045-01-01 00:00:00,2046-01-01 00:00:00,2047-01-01 00:00:00,2048-01-01 00:00:00,2049-01-01 00:00:00,2050-01-01 00:00:00,2051-01-01 00:00:00,2052-01-01 00:00:00,2053-01-01 00:00:00,2054-01-01 00:00:00,2055-01-01 00:00:00,2056-01-01 00:00:00,2057-01-01 00:00:00,2058-01-01 00:00:00,2059-01-01 00:00:00,2060-01-01 00:00:00,2061-01-01 00:00:00,2062-01-01 00:00:00,2063-01-01 00:00:00,2064-01-01 00:00:00,2065-01-01 00:00:00,2066-01-01 00:00:00,2067-01-01 00:00:00,2068-01-01 00:00:00,2069-01-01 00:00:00,2070-01-01 00:00:00,2071-01-01 00:00:00,2072-01-01 00:00:00,2073-01-01 00:00:00,2074-01-01 00:00:00,2075-01-01 00:00:00,2076-01-01 00:00:00,2077-01-01 00:00:00,2078-01-01 00:00:00,2079-01-01 00:00:00,2080-01-01 00:00:00,2081-01-01 00:00:00,2082-01-01 00:00:00,2083-01-01 00:00:00,2084-01-01 00:00:00,2085-01-01 00:00:00,2086-01-01 00:00:00,2087-01-01 00:00:00,2088-01-01 00:00:00,2089-01-01 00:00:00,2090-01-01 00:00:00,2091-01-01 00:00:00,2092-01-01 00:00:00,2093-01-01 00:00:00,2094-01-01 00:00:00,2095-01-01 00:00:00,2096-01-01 00:00:00,2097-01-01 00:00:00,2098-01-01 00:00:00,2099-01-01 00:00:00,2100-01-01 00:00:00,2105-01-01 00:00:00
C6,C6: Below 3.0°C,0.9966666666666668,0.8966666666666666,0.5883333333333334,0.265,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),2.642427042420747,2.642427042420747,2100,WITCH-GLOBIOM_3_1,WITCH-GLOBIOM_3_1SSP2-45,2.397827141896676,2.396319336691404,2100,2.898263638047664,2.898263638047664,2100,True,climate-assessment (version: 0.1.3-fgd+3.g51e0732),World,SSP2-45,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,,,,,,,,,,,,,,,,32890.3978,33498.98795542433,34107.49149579841,34715.90842112224,35324.2387313958,35932.48242661911,36540.63950679216,37148.70997191496,37756.69382198749,38364.59105700976,38972.40167698178,38962.64125701889,38952.88182962894,38943.12339481195,38933.36595256791,38923.60950289681,38913.85404579868,38904.09958127349,38894.34610932125,38884.59362994197,38874.84214313563,38912.22560366974,38949.60336474547,38986.97542636282,39024.3417885218,39061.70245122241,39099.05741446465,39136.40667824851,39173.750242574,39211.08810744111,39248.42027284984,38846.54657632824,38444.72958184255,38042.96928939278,37641.26569897892,37239.61881060096,36838.02862425895,36436.49513995284,36035.01835768265,35633.59827744836,35232.23489925,34915.25206701607,34598.31394758162,34281.42054094662,33964.5718471111,33647.76786607503,33331.00859783844,33014.29404240132,32697.62419976365,32380.99906992546,32064.41865288672,31797.8538265702,31531.32660309636,31264.83698246521,30998.38496467674,30731.97054973096,30465.59373762787,30199.25452836746,29932.95292194973,29666.6889183747,29400.46251764236,29094.94185218118,28789.46438976377,28484.03013039013,28178.63907406024,27873.29122077412,27567.98657053176,27262.72512333318,26957.50687917836,26652.33183806729,26347.2,25926.52333333333,25505.84666666667,25085.17,24664.49333333334,24243.81666666667,23823.14,23402.46333333333,22981.78666666667,22561.11,22140.43333333333,21443.76666666666,20747.1,20050.43333333333,19353.76666666667,18657.1,17960.43333333333,17263.76666666667,16567.1,15870.43333333333,15173.76666666667,
C4,C4: Below 2°C,0.9133333333333332,0.4883333333333333,0.1483333333333333,0.0366666666666666,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.988496783890248,1.969919771040972,2094,IMAGE_3_0_2,IMAGE_3_0_2EMF33_Med2C_full,1.812504436702073,1.801276868033038,2093,2.175707772340727,2.16644087012916,2100,True,climate-assessment (version: 0.1.3-fgd+3.g51e0732),World,EMF33_Med2C_full,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,,,,,,,,,,,,,,,,3243.438262,3414.478464890477,3585.518667780952,3756.558870671429,3927.599073561905,4098.639276452381,4269.679479342858,4440.719682233334,4611.75988512381,4782.800088014286,4953.840290904762,5136.173827128572,5318.507363352381,5500.840899576191,5683.174435800001,5865.507972023809,6047.84150824762,6230.175044471429,6412.508580695238,6594.842116919047,6777.175653142857,6755.4225227,6733.669392257143,6711.916261814286,6690.163131371429,6668.410000928571,6646.656870485715,6624.903740042858,6603.1506096,6581.397479157144,6559.644348714285,6371.937884938096,6184.231421161905,5996.524957385715,5808.818493609524,5621.112029833334,5433.405566057143,5245.699102280953,5057.992638504762,4870.286174728572,4682.579710952381,4357.373247176191,4032.1667834,3706.960319623809,3381.753855847619,3056.547392071428,2731.340928295238,2406.134464519048,2080.928000742857,1755.721536966666,1430.515073190476,1422.511942747619,1414.508812304762,1406.505681861905,1398.502551419047,1390.49942097619,1382.496290533333,1374.493160090476,1366.490029647619,1358.486899204762,1350.483768761904,1358.357304985714,1366.230841209524,1374.104377433333,1381.977913657143,1389.851449880952,1397.724986104762,1405.598522328571,1413.472058552381,1421.34559477619,1429.219131,1392.98266722381,1356.746203447619,1320.509739671429,1284.273275895238,1248.036812119048,1211.800348342857,1175.563884566667,1139.327420790476,1103.090957014286,1066.854493238095,1053.571362795238,1040.288232352381,1027.005101909524,1013.721971466667,1000.43884102381,987.1557105809524,973.8725801380951,960.589449695238,947.3063192523808,934.0231888095236,
C4,C4: Below 2°C,0.9133333333333332,0.4883333333333333,0.1483333333333333,0.0366666666666666,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.988496783890248,1.969919771040972,2094,IMAGE_3_0_2,IMAGE_3_0_2EMF33_Med2C_full,1.812504436702073,1.801276868033038,2093,2.175707772340727,2.16644087012916,2100,True,climate-assessment (version: 0.1.3-fgd+3.g51e0732),World,EMF33_Med2C_full,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,,,,,,,,,,,,,,,,32890.3978,33096.76722757008,33303.10706601806,33509.41731534391,33715.69797554766,33921.94904662928,34128.1705285888,34334.36242142619,34540.52472514148,34746.65743973465,34952.76056520571,34705.82808608918,34458.93028956122,34212.06717562184,33965.23874427105,33718.44499550883,33471.6859293352,33224.96154575014,32978.27184475367,32731.61682634577,32484.99649052645,31566.76118052324,30648.65591324899,29730.68068870368,28812.83550688732,27895.12036779993,26977.53527144149,26060.08021781199,25142.75520691145,24225.56023873986,23308.49531329722,22548.4517736784,21788.51598568963,21028.68794933094,20268.96766460231,19509.35513150377,18749.85035003529,17990.45332019688,17231.16404198856,16471.98251541029,15712.90874046211,15496.33425704502,15279.79040756368,15063.2771920181,14846.79461040825,14630.34266273416,14413.92134899582,14197.53066919322,13981.17062332637,13764.84121139527,13548.54243339992,13259.42915943678,12970.35688396064,12681.3256069715,12392.33532846936,12103.38604845421,11814.47776692606,11525.61048388491,11236.78419933075,10947.99891326359,10659.25462568343,10307.29747493607,9955.390328969232,9603.533187782918,9251.726051377123,8899.968919751851,8548.261792907106,8196.60467084288,7844.997553559177,7493.440441055993,7141.933333333333,6754.586666666666,6367.240000000001,5979.893333333333,5592.546666666667,5205.2,4817.853333333334,4430.506666666667,4043.16,3655.813333333334,3268.466666666667,2917.016666666666,2565.566666666667,2214.116666666667,1862.666666666667,1511.216666666667,1159.766666666667,808.3166666666668,456.8666666666667,105.4166666666666,-246.0333333333334,
C3,C3: Likely below 2°C,0.85,0.2966666666666667,0.0833333333333333,0.01,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.821156943742824,1.672058267575666,2069,MESSAGE-GLOBIOM_1_0,MESSAGE-GLOBIOM_1_0SSP2-26,1.670646968930403,1.504592918790722,2060,1.972400473379168,1.85936116299172,2070,True,climate-assessment (version: 0.1.3-fgd+3.g51e0732),World,SSP2-26,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,,,,,,,,,,,,,,,,3243.438262,3058.59179822381,2873.745334447619,2688.898870671429,2504.052406895238,2319.205943119048,2134.359479342857,1949.513015566666,1764.666551790476,1579.820088014285,1394.973624238094,1317.817160461904,1240.660696685714,1163.504232909524,1086.347769133333,1009.191305357142,932.0348415809524,854.8783778047618,777.7219140285714,700.5654502523807,623.4089864761904,441.5691893666666,259.7293922571428,77.88959514761876,-103.950201961905,-285.7899990714288,-467.6297961809527,-649.4695932904766,-831.3093904000004,-1013.149187509524,-1194.988984619048,-1316.658781728572,-1438.328578838096,-1559.99837594762,-1681.668173057144,-1803.337970166667,-1925.007767276192,-2046.677564385715,-2168.347361495239,-2290.017158604763,-2411.686955714286,-2545.34675282381,-2679.006549933334,-2812.666347042858,-2946.326144152382,-3079.985941261906,-3213.64573837143,-3347.305535480953,-3480.965332590477,-3614.625129700001,-3748.284926809525,-3734.581390585715,-3720.877854361906,-3707.174318138097,-3693.470781914287,-3679.767245690477,-3666.063709466668,-3652.360173242857,-3638.656637019049,-3624.953100795239,-3611.249564571429,-3705.34602834762,-3799.44249212381,-3893.538955900001,-3987.635419676191,-4081.731883452382,-4175.828347228572,-4269.924811004763,-4364.021274780953,-4458.117738557144,-4552.214202333334,-4506.977332776191,-4461.740463219048,-4416.503593661905,-4371.266724104763,-4326.02985454762,-4280.792984990477,-4235.556115433335,-4190.319245876191,-4145.082376319048,-4099.845506761905,-4089.368637204762,-4078.89176764762,-4068.414898090477,-4057.938028533335,-4047.461158976191,-4036.984289419048,-4026.507419861905,-4016.030550304763,-4005.553680747618,-3995.076811190476,
C3,C3: Likely below 2°C,0.85,0.2966666666666667,0.0833333333333333,0.01,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.821156943742824,1.672058267575666,2069,MESSAGE-GLOBIOM_1_0,MESSAGE-GLOBIOM_1_0SSP2-26,1.670646968930403,1.504592918790722,2060,1.972400473379168,1.85936116299172,2070,True,climate-assessment (version: 0.1.3-fgd+3.g51e0732),World,SSP2-26,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,,,,,,,,,,,,,,,,32890.3978,33208.41332553622,33526.38343302377,33844.30812246267,34162.18739385289,34480.02124719443,34797.80968248731,35115.55269973152,35433.25029892706,35750.90248007392,36068.50924317213,35627.41530555478,35186.38358658933,34745.41408627579,34304.50680461415,33863.66174160441,33422.87889724657,32982.15827154065,32541.49986448662,32100.90367608449,31660.36970633426,31112.12640682538,30563.96062726407,30015.87236765032,29467.86162798415,28919.92840826556,28372.07270849454,27824.29452867108,27276.5938687952,26728.97072886689,26181.42510888616,25399.22667505466,24617.13911162195,23835.16241858799,23053.29659595281,22271.54164371639,21489.89756187875,20708.36435043987,19926.94200939976,19145.63053875843,18364.42993851586,17791.52273577402,17218.69680386071,16645.95214277592,16073.28875251965,15500.70663309189,14928.20578449266,14355.78620672194,13783.44789977974,13211.19086366607,12639.0150983809,11903.82682013823,11168.74301803488,10433.76369207087,9698.88884224618,8964.118468560817,8229.452571014792,7494.891149608093,6760.434204340722,6026.081735212682,5291.833742223972,4783.775083560875,4275.788710329044,3767.87462252848,3260.032820159184,2752.263303221152,2244.566071714389,1736.941125638891,1229.388464994661,721.9080897816971,214.5,-71.57333333333335,-357.6466666666668,-643.7200000000003,-929.7933333333336,-1215.866666666667,-1501.940000000001,-1788.013333333334,-2074.086666666667,-2360.16,-2646.233333333334,-2838.66,-3031.086666666667,-3223.513333333334,-3415.940000000001,-3608.366666666667,-3800.793333333334,-3993.220000000001,-4185.646666666667,-4378.073333333333,-4570.5,
C3,C3: Likely below 2°C,0.83,0.26,0.0516666666666666,0.005,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.775744703324256,1.560894900380567,2050,REMIND-MAgPIE_1_7-3_0,REMIND-MAgPIE_1_7-3_0CD-LINKS_NPi2020_1000,1.644826228679593,1.399577983065954,2049,1.919226415081635,1.728872924914209,2059,True,climate-assessment (version: 0.1.3-fgd+3.g51e0732),World,CD-LINKS_NPi2020_1000,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,,,,,,,,,,,,,,,,3243.438262,3481.101798223809,3718.765334447619,3956.428870671429,4194.092406895238,4431.755943119048,4343.966146009523,4256.1763489,4168.386551790477,4080.596754680952,3992.806957571428,3515.617160461905,3038.427363352381,2561.237566242857,2084.047769133333,1606.85797202381,1226.761508247619,846.6650444714285,466.5685806952378,86.47211691904727,-293.6243468571433,-466.3341439666671,-639.0439410761909,-811.7537381857148,-984.4635352952386,-1157.173332404763,-1290.503129514286,-1423.83292662381,-1557.162723733334,-1690.492520842857,-1823.822317952381,-1924.445448395238,-2025.068578838096,-2125.691709280953,-2226.31483972381,-2326.937970166667,-2429.467767276191,-2531.997564385715,-2634.527361495239,-2737.057158604763,-2839.586955714286,-2995.943419490477,-3152.299883266667,-3308.656347042858,-3465.012810819048,-3621.369274595239,-3757.192405038096,-3893.015535480954,-4028.838665923809,-4164.661796366668,-4300.484926809524,-4329.278057252382,-4358.071187695239,-4386.864318138097,-4415.657448580953,-4444.450579023811,-4473.243709466668,-4502.036839909526,-4530.829970352383,-4559.623100795239,-4588.416231238097,-4576.949361680953,-4565.482492123811,-4554.015622566669,-4542.548753009525,-4531.081883452383,-4519.61501389524,-4508.148144338097,-4496.681274780954,-4485.214405223811,-4473.747535666667,-4461.437332776191,-4449.127129885716,-4436.81692699524,-4424.506724104764,-4412.196521214287,-4399.886318323811,-4387.576115433335,-4375.265912542859,-4362.955709652381,-4350.645506761906,-4359.56530387143,-4368.485100980954,-4377.404898090478,-4386.324695200002,-4395.244492309525,-4404.164289419049,-4413.084086528573,-4422.003883638096,-4430.92368074762,-4439.843477857144,
C3,C3: Likely below 2°C,0.83,0.26,0.0516666666666666,0.005,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.775744703324256,1.560894900380567,2050,REMIND-MAgPIE_1_7-3_0,REMIND-MAgPIE_1_7-3_0CD-LINKS_NPi2020_1000,1.644826228679593,1.399577983065954,2049,1.919226415081635,1.728872924914209,2059,True,climate-assessment (version: 0.1.3-fgd+3.g51e0732),World,CD-LINKS_NPi2020_1000,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,,,,,,,,,,,,,,,,32890.3978,33450.42374515392,34010.36996057942,34570.23644627652,35130.0232022452,35689.73022848549,36098.70713228861,36507.62567280215,36916.48585002609,37325.28766396042,37734.03111460518,36932.93276343854,36131.9476909661,35331.07589718785,34530.31738210379,33729.67214571394,32919.79102802543,32110.02451594444,31300.37260947096,30490.83530860498,29681.41261334652,28671.35287872184,27661.4362522206,26651.6627338428,25642.03232358845,24632.54502145754,23754.29043618715,22876.16034046124,21998.15473427983,21120.27361764289,20242.51699055045,19485.70626228529,18729.00285727661,17972.40677552442,17215.9180170287,16459.53658178946,15715.24475492584,14971.05854827248,14226.97796182937,13483.00299559653,12739.13364957394,12046.07445736569,11353.11367615363,10660.25130593775,9967.487346718051,9274.82179849454,8611.197393389162,7947.667282714249,7284.231466469802,6620.889944655823,5957.642717272309,5485.965264383234,5014.354862409123,4542.81151134997,4071.335211205778,3599.925961976546,3128.583763662275,2657.308616262965,2186.100519778614,1714.959474209225,1243.885479554796,970.014845947573,696.1831943370337,422.3905247231783,148.6368371060064,-125.0778685144817,-398.7535921382863,-672.390333765407,-945.988093395844,-1219.546871029597,-1493.066666666667,-1697.85,-1902.633333333334,-2107.416666666667,-2312.2,-2516.983333333334,-2721.766666666668,-2926.55,-3131.333333333333,-3336.116666666667,-3540.9,-3663.366666666667,-3785.833333333334,-3908.300000000001,-4030.766666666668,-4153.233333333335,-4275.700000000002,-4398.166666666669,-4520.633333333335,-4643.100000000002,-4765.566666666668,
C3,C3: Likely below 2°C,0.835,0.2866666666666667,0.0716666666666666,0.0083333333333333,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.800983887577805,1.564563036891721,2059,MESSAGEix-GLOBIOM_1_0,MESSAGEix-GLOBIOM_1_0CD-LINKS_NPi2020_1000,1.654679777883998,1.402207562955022,2058,1.951111905021851,1.761358882392333,2060,True,climate-assessment (version: 0.1.3-fgd+3.g51e0732),World,CD-LINKS_NPi2020_1000,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,,,,,,,,,,,,,,,,3243.438262,3194.55179822381,3145.665334447619,3096.778870671429,3047.892406895238,2999.005943119048,2950.119479342857,2901.233015566667,2852.346551790476,2803.460088014286,2754.573624238095,2565.803827128572,2377.034030019048,2188.264232909524,1999.4944358,1810.724638690476,1621.954841580952,1433.185044471428,1244.415247361905,1055.645450252381,866.8756531428569,722.0691893666664,577.2627255904758,432.4562618142855,287.649798038095,142.8433342619044,-1.963129514286095,-146.7695932904766,-291.5760570666671,-436.3825208428576,-581.188984619048,-701.3187817285718,-821.4485788380957,-941.5783759476196,-1061.708173057144,-1181.837970166667,-1301.967767276191,-1422.097564385715,-1542.227361495239,-1662.357158604763,-1782.486955714286,-1978.480086157144,-2174.473216600001,-2370.466347042858,-2566.459477485715,-2762.452607928572,-2958.445738371429,-3154.438868814287,-3350.431999257144,-3546.425129700001,-3742.418260142858,-3752.181390585715,-3761.944521028572,-3771.707651471429,-3781.470781914287,-3791.233912357144,-3800.997042800001,-3810.760173242857,-3820.523303685715,-3830.286434128572,-3840.04956457143,-3914.45602834762,-3988.862492123811,-4063.268955900001,-4137.675419676191,-4212.081883452383,-4286.488347228573,-4360.894811004763,-4435.301274780953,-4509.707738557145,-4584.114202333334,-4644.990666109526,-4705.867129885715,-4766.743593661906,-4827.620057438096,-4888.496521214287,-4949.372984990478,-5010.249448766668,-5071.125912542858,-5132.002376319048,-5192.878840095239,-5140.968637204763,-5089.058434314286,-5037.148231423811,-4985.238028533335,-4933.327825642858,-4881.417622752382,-4829.507419861906,-4777.59721697143,-4725.687014080953,-4673.776811190477,
C3,C3: Likely below 2°C,0.835,0.2866666666666667,0.0716666666666666,0.0083333333333333,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.800983887577805,1.564563036891721,2059,MESSAGEix-GLOBIOM_1_0,MESSAGEix-GLOBIOM_1_0CD-LINKS_NPi2020_1000,1.654679777883998,1.402207562955022,2058,1.951111905021851,1.761358882392333,2060,True,climate-assessment (version: 0.1.3-fgd+3.g51e0732),World,CD-LINKS_NPi2020_1000,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,,,,,,,,,,,,,,,,32890.3978,33099.1622758763,33307.89682306603,33516.60144156923,33725.27613138589,33933.920892516,34142.53572495955,34351.12062871658,34559.67560378705,34768.20065017097,34976.69576786835,34520.65640017713,34064.68138255762,33608.77071500983,33152.92439753376,32697.14243012939,32241.42481279675,31785.77154553583,31330.18262834661,30874.65806122913,30419.19784418335,29721.54595988761,29023.99282092842,28326.53842730577,27629.18277901968,26931.92587607012,26234.76771845712,25537.70830618066,24840.74763924076,24143.88571763739,23447.12254137057,22516.75729564986,21586.52399944298,20656.42265274994,19726.45325557073,18796.61580790536,17866.91030975382,16937.33676111611,16007.89516199224,15078.58551238221,14149.40781228601,13338.15824629399,12527.02388145326,11716.00471776381,10905.10075522564,10094.31199383875,9283.638433603146,8473.080074518824,7662.636916585782,6852.308959804025,6042.096204173549,5435.700656097984,4829.391326043497,4223.168214010084,3617.031319997747,3010.980644006485,2405.0161860363,1799.137946087191,1193.345924159157,587.6401202521992,-17.97946563368289,-422.8909567437677,-827.7447950375295,-1232.540980514968,-1637.279513176085,-2041.960393020877,-2446.583620049348,-2851.149194261496,-3255.65711565732,-3660.107384236822,-4064.500000000001,-4424.346666666668,-4784.193333333335,-5144.040000000002,-5503.886666666668,-5863.733333333335,-6223.580000000002,-6583.426666666668,-6943.273333333335,-7303.120000000001,-7662.966666666668,-7915.013333333334,-8167.060000000001,-8419.106666666668,-8671.153333333335,-8923.2,-9175.24666666667,-9427.293333333337,-9679.340000000002,-9931.386666666667,-10183.43333333333,
C3,C3: Likely below 2°C,0.79,0.2366666666666666,0.0566666666666666,0.005,openscm_runner (version: 0.9.1),False,aneris (version: 0.2.0+41.g6ddf6e5),silicone (version: 1.2.1),1.73594830851248,1.655565639511182,2060,IMAGE_3_0_1,IMAGE_3_0_1CD-LINKS_NPi2020_1000,1.593965274491157,1.497583874813661,2060,1.886019312768725,1.838466948534567,2069,True,climate-assessment (version: 0.1.3-fgd+3.g51e0732),World,CD-LINKS_NPi2020_1000,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,,,,,,,,,,,,,,,,3243.438262,3191.288464890476,3139.138667780953,3086.988870671429,3034.839073561905,2982.689276452381,2966.912812676191,2951.1363489,2935.35988512381,2919.583421347619,2903.806957571428,2859.797160461904,2815.787363352381,2771.777566242857,2727.767769133334,2683.757972023809,2573.234841580952,2462.711711138096,2352.188580695238,2241.665450252381,2131.142319809524,2258.0725227,2385.002725590476,2511.932928480952,2638.863131371429,2765.793334261904,2692.523537152381,2619.253740042857,2545.983942933333,2472.714145823809,2399.444348714286,2636.081218271429,2872.718087828572,3109.354957385716,3345.991826942858,3582.6286965,3301.898899390477,3021.169102280953,2740.439305171429,2459.709508061905,2178.979710952381,1883.47324717619,1587.9667834,1292.46031962381,996.9538558476188,701.4473920714283,405.9409282952378,110.4344645190472,-185.0719992571432,-480.5784630333337,-776.0849268095242,-796.9947239190479,-817.9045210285718,-838.8143181380957,-859.7241152476195,-880.6339123571433,-901.5437094666672,-922.4535065761908,-943.3633036857146,-964.2731007952384,-985.1828979047624,-998.612695014286,-1012.04249212381,-1025.472289233334,-1038.902086342858,-1052.331883452381,-1065.761680561906,-1079.191477671429,-1092.621274780953,-1106.051071890477,-1119.480869,-1061.337332776191,-1003.193796552381,-945.050260328572,-886.9067241047624,-828.7631878809527,-770.6196516571433,-712.4761154333337,-654.332579209524,-596.1890429857147,-538.045506761905,-568.8186372047621,-599.5917676476193,-630.3648980904765,-661.1380285333337,-691.9111589761908,-722.6842894190479,-753.457419861905,-784.2305503047622,-815.0036807476193,-845.7768111904765,
