Category,Category_name,Exceedance Probability 1.5C|MAGICCv7.5.1,Exceedance Probability 2.0C|MAGICCv7.5.1,Exceedance Probability 2.5C|MAGICCv7.5.1,Exceedance Probability 3.0C|MAGICCv7.5.1,climate-models,exclude,harmonization,infilling,median peak warming (MAGICCv7.5.1),median warming at peak (MAGICCv7.5.1),median warming in 2100 (MAGICCv7.5.1),median year of peak warming (MAGICCv7.5.1),model,model_scenario,p67 peak warming (MAGICCv7.5.1),p67 warming at peak (MAGICCv7.5.1),p67 warming in 2100 (MAGICCv7.5.1),p67 year of peak warming (MAGICCv7.5.1),permafrost,pipeline,region,scenario,unit,variable,year of peak median warming (MAGICCv7.5.1),year of peak p67 warming (MAGICCv7.5.1),1995-01-01 00:00:00,1996-01-01 00:00:00,1997-01-01 00:00:00,1998-01-01 00:00:00,1999-01-01 00:00:00,2000-01-01 00:00:00,2001-01-01 00:00:00,2002-01-01 00:00:00,2003-01-01 00:00:00,2004-01-01 00:00:00,2005-01-01 00:00:00,2006-01-01 00:00:00,2007-01-01 00:00:00,2008-01-01 00:00:00,2009-01-01 00:00:00,2010-01-01 00:00:00,2011-01-01 00:00:00,2012-01-01 00:00:00,2013-01-01 00:00:00,2014-01-01 00:00:00,2015-01-01 00:00:00,2016-01-01 00:00:00,2017-01-01 00:00:00,2018-01-01 00:00:00,2019-01-01 00:00:00,2020-01-01 00:00:00,2021-01-01 00:00:00,2022-01-01 00:00:00,2023-01-01 00:00:00,2024-01-01 00:00:00,2025-01-01 00:00:00,2026-01-01 00:00:00,2027-01-01 00:00:00,2028-01-01 00:00:00,2029-01-01 00:00:00,2030-01-01 00:00:00,2031-01-01 00:00:00,2032-01-01 00:00:00,2033-01-01 00:00:00,2034-01-01 00:00:00,2035-01-01 00:00:00,2036-01-01 00:00:00,2037-01-01 00:00:00,2038-01-01 00:00:00,2039-01-01 00:00:00,2040-01-01 00:00:00,2041-01-01 00:00:00,2042-01-01 00:00:00,2043-01-01 00:00:00,2044-01-01 00:00:00,2045-01-01 00:00:00,2046-01-01 00:00:00,2047-01-01 00:00:00,2048-01-01 00:00:00,2049-01-01 00:00:00,2050-01-01 00:00:00,2051-01-01 00:00:00,2052-01-01 00:00:00,2053-01-01 00:00:00,2054-01-01 00:00:00,2055-01-01 00:00:00,2056-01-01 00:00:00,2057-01-01 00:00:00,2058-01-01 00:00:00,2059-01-01 00:00:00,2060-01-01 00:00:00,2061-01-01 00:00:00,2062-01-01 00:00:00,2063-01-01 00:00:00,2064-01-01 00:00:00,2065-01-01 00:00:00,2066-01-01 00:00:00,2067-01-01 00:00:00,2068-01-01 00:00:00,2069-01-01 00:00:00,2070-01-01 00:00:00,2071-01-01 00:00:00,2072-01-01 00:00:00,2073-01-01 00:00:00,2074-01-01 00:00:00,2075-01-01 00:00:00,2076-01-01 00:00:00,2077-01-01 00:00:00,2078-01-01 00:00:00,2079-01-01 00:00:00,2080-01-01 00:00:00,2081-01-01 00:00:00,2082-01-01 00:00:00,2083-01-01 00:00:00,2084-01-01 00:00:00,2085-01-01 00:00:00,2086-01-01 00:00:00,2087-01-01 00:00:00,2088-01-01 00:00:00,2089-01-01 00:00:00,2090-01-01 00:00:00,2091-01-01 00:00:00,2092-01-01 00:00:00,2093-01-01 00:00:00,2094-01-01 00:00:00,2095-01-01 00:00:00,2096-01-01 00:00:00,2097-01-01 00:00:00,2098-01-01 00:00:00,2099-01-01 00:00:00,2100-01-01 00:00:00,2105-01-01 00:00:00
C5,C5: below 2.5°C,0.9966666666666668,0.855,0.4683333333333333,0.1683333333333333,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),2.472667372712742,2.472667372712742,2.472667372712742,2100,AIM_2_1,AIM_2_1EMF33_tax_lo_none,2.6934341281319987,2.6934341281319987,2.6934341281319987,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,EMF33_tax_lo_none,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,2100,2100,,,,,,,,,,,,,,,,3243.438262,,,,,,,,,,3725.303386377682,,,,,,,,,,950.5344993510397,,,,,,,,,,-704.3623121890921,,,,,,,,,,-1120.037854586486,,,,,,,,,,-1318.848907123028,,,,,,,,,,-1840.436590171219,,,,,,,,,,-1996.133333333333,,,,,,,,,,-2199.266666666667,,,,,,,,,,-2466.933333333333,
C5,C5: below 2.5°C,0.9966666666666668,0.855,0.4683333333333333,0.1683333333333333,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),2.472667372712742,2.472667372712742,2.472667372712742,2100,AIM_2_1,AIM_2_1EMF33_tax_lo_none,2.6934341281319987,2.6934341281319987,2.6934341281319987,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,EMF33_tax_lo_none,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,2100,2100,,,,,,,,,,,,,,,,32890.3978,,,,,,,,,,40308.65829237457,,,,,,,,,,37885.40090212596,,,,,,,,,,40252.24350304674,,,,,,,,,,40871.58379837564,,,,,,,,,,39599.06541588104,,,,,,,,,,35392.49794507727,,,,,,,,,,27934.5,,,,,,,,,,22058.30000000001,,,,,,,,,,19530.5,
C1,C1: 1.5°C with no or low OS,0.4516666666666666,0.028333333333333318,0.0,0.0,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),1.4729779583925382,1.47289540570203,1.0888885157906831,2037,AIM_2_1,AIM_2_1TransportERL_15D_LowCarbonTransportPolicy,1.576743026218982,1.5746286248806398,1.186232660551167,2038,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,TransportERL_15D_LowCarbonTransportPolicy,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,2037,2038,,,,,,,,,,,,,,,,3243.438262,,,,,,,,,,3216.834915712687,,,,,,,,,,189.3301607491857,,,,,,,,,,-2069.894907989643,,,,,,,,,,-2728.174981165623,,,,,,,,,,-3507.145636429968,,,,,,,,,,-3109.048815653053,,,,,,,,,,-2913.533333333333,,,,,,,,,,-3301.833333333333,,,,,,,,,,-4089.066666666667,
C1,C1: 1.5°C with no or low OS,0.4516666666666666,0.028333333333333318,0.0,0.0,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),1.4729779583925382,1.47289540570203,1.0888885157906831,2037,AIM_2_1,AIM_2_1TransportERL_15D_LowCarbonTransportPolicy,1.576743026218982,1.5746286248806398,1.186232660551167,2038,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,TransportERL_15D_LowCarbonTransportPolicy,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,2037,2038,,,,,,,,,,,,,,,,32890.3978,,,,,,,,,,37399.76325966038,,,,,,,,,,20942.25781974234,,,,,,,,,,9181.555757883632,,,,,,,,,,4673.264212316519,,,,,,,,,,1055.049660025096,,,,,,,,,,-1528.705212379259,,,,,,,,,,-3186.700000000001,,,,,,,,,,-4545.200000000002,,,,,,,,,,-4966.866666666667,
C5,C5: below 2.5°C,0.9933333333333332,0.8216666666666667,0.4916666666666666,0.1833333333333333,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),2.483537272810483,2.4811806400770933,2.4811806400770933,2100,WITCH-GLOBIOM_3_1,WITCH-GLOBIOM_3_1SSP5-45,2.7099421873877207,2.7099421873877207,2.7099421873877207,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,SSP5-45,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,2100,2100,,,,,,,,,,,,,,,,3243.438262,,,,,,,,,,2508.318440789777,,,,,,,,,,951.1817819518914,,,,,,,,,,-85.05507166056961,,,,,,,,,,-450.9464642781257,,,,,,,,,,-724.0739097930342,,,,,,,,,,-750.4970998052286,,,,,,,,,,-662.5666666666667,,,,,,,,,,-988.1666666666667,,,,,,,,,,-1181.766666666667,
C5,C5: below 2.5°C,0.9933333333333332,0.8216666666666667,0.4916666666666666,0.1833333333333333,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),2.483537272810483,2.4811806400770933,2.4811806400770933,2100,WITCH-GLOBIOM_3_1,WITCH-GLOBIOM_3_1SSP5-45,2.7099421873877207,2.7099421873877207,2.7099421873877207,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,SSP5-45,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,2100,2100,,,,,,,,,,,,,,,,32890.3978,,,,,,,,,,38072.74682617536,,,,,,,,,,31851.94588373804,,,,,,,,,,33160.48104015968,,,,,,,,,,32782.30898103537,,,,,,,,,,32121.54325179088,,,,,,,,,,30571.53561184667,,,,,,,,,,28027.63333333334,,,,,,,,,,25860.26666666667,,,,,,,,,,15677.93333333333,
C7,C7: above 3.0°C,1.0,0.9916666666666668,0.8633333333333333,0.6033333333333334,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),3.1920577887963666,3.1920577887963666,3.1920577887963666,2100,WITCH-GLOBIOM_3_1,WITCH-GLOBIOM_3_1SSP5-60,3.459417360222696,3.459417360222696,3.459417360222696,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,SSP5-60,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,2100,2100,,,,,,,,,,,,,,,,3243.438262,,,,,,,,,,2504.222969836465,,,,,,,,,,1598.464382803809,,,,,,,,,,720.9746308727971,,,,,,,,,,-350.0544359891423,,,,,,,,,,-651.0374970774243,,,,,,,,,,-1015.462678934937,,,,,,,,,,-1025.933333333333,,,,,,,,,,-1333.933333333333,,,,,,,,,,-1311.2,
C7,C7: above 3.0°C,1.0,0.9916666666666668,0.8633333333333333,0.6033333333333334,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),3.1920577887963666,3.1920577887963666,3.1920577887963666,2100,WITCH-GLOBIOM_3_1,WITCH-GLOBIOM_3_1SSP5-60,3.459417360222696,3.459417360222696,3.459417360222696,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,SSP5-60,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,2100,2100,,,,,,,,,,,,,,,,32890.3978,,,,,,,,,,39157.18230500411,,,,,,,,,,44030.3820839211,,,,,,,,,,51158.7430401514,,,,,,,,,,50722.70421447694,,,,,,,,,,45952.8660485835,,,,,,,,,,46882.73949938155,,,,,,,,,,47219.33333333334,,,,,,,,,,45874.40000000001,,,,,,,,,,39942.46666666667,
C4,C4: below 2°C,0.8933333333333333,0.4033333333333333,0.11,0.01166666666666667,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),1.9114391585356132,1.9029585275612209,1.884216082701115,2082,IMAGE_3_0_1,IMAGE_3_0_1SSP2-34,2.075781408198699,2.066191293322642,2.058915241971696,2094,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,SSP2-34,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,2083,2094,,,,,,,,,,,,,,,,3243.438262,,,,,,,,,,4030.258454285809,,,,,,,,,,3812.494519017789,,,,,,,,,,3989.614455078593,,,,,,,,,,2782.711212673181,,,,,,,,,,825.7657571626158,,,,,,,,,,1158.687316302348,,,,,,,,,,396.7333333333333,,,,,,,,,,853.2333333333332,,,,,,,,,,341.0000000000001,
C4,C4: below 2°C,0.8933333333333333,0.4033333333333333,0.11,0.01166666666666667,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),1.9114391585356132,1.9029585275612209,1.884216082701115,2082,IMAGE_3_0_1,IMAGE_3_0_1SSP2-34,2.075781408198699,2.066191293322642,2.058915241971696,2094,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,SSP2-34,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,2083,2094,,,,,,,,,,,,,,,,32890.3978,,,,,,,,,,37396.44806967756,,,,,,,,,,35360.05104358767,,,,,,,,,,29991.95424741142,,,,,,,,,,22982.64004257831,,,,,,,,,,15269.02534430333,,,,,,,,,,12194.0477466575,,,,,,,,,,6741.166666666668,,,,,,,,,,2027.666666666667,,,,,,,,,,-33.73333333333333,
C5,C5: below 2.5°C,0.9933333333333332,0.8066666666666666,0.435,0.1566666666666667,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),2.4238246381752537,2.4236599980537137,2.4236599980537137,2100,IMAGE_3_0_1,IMAGE_3_0_1SSP2-45,2.631657618832223,2.631657618832223,2.631657618832223,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,SSP2-45,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,2100,2100,,,,,,,,,,,,,,,,3243.438262,,,,,,,,,,4683.6435894526,,,,,,,,,,5795.121125427212,,,,,,,,,,5640.878932238871,,,,,,,,,,4771.579405464462,,,,,,,,,,1508.953254095716,,,,,,,,,,1063.800994046438,,,,,,,,,,1231.633333333333,,,,,,,,,,875.2333333333332,,,,,,,,,,835.6333333333333,
C5,C5: below 2.5°C,0.9933333333333332,0.8066666666666666,0.435,0.1566666666666667,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),2.4238246381752537,2.4236599980537137,2.4236599980537137,2100,IMAGE_3_0_1,IMAGE_3_0_1SSP2-45,2.631657618832223,2.631657618832223,2.631657618832223,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,SSP2-45,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,2100,2100,,,,,,,,,,,,,,,,32890.3978,,,,,,,,,,38074.58859838804,,,,,,,,,,40845.81321989645,,,,,,,,,,39556.01352989845,,,,,,,,,,37114.52339868141,,,,,,,,,,34844.54820448357,,,,,,,,,,30396.50143366497,,,,,,,,,,22268.76666666667,,,,,,,,,,15136.73333333334,,,,,,,,,,14143.06666666667,
C1,C1: 1.5°C with no or low OS,0.3766666666666666,0.04,0.0,0.0,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),1.427112912377681,1.4209183684082167,1.29983657181085,2039,AIM_2_0,AIM_2_0SocioeconomicFactorCM_SSP2_combined_1p5Degree,1.535791358408769,1.525714277399685,1.418861761269423,2049,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,SocioeconomicFactorCM_SSP2_combined_1p5Degree,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,2039,2049,,,,,,,,,,,,,,,,3243.438262,,,,,,,,,,2395.850507687296,,,,,,,,,,-409.0826037384115,,,,,,,,,,-1860.247446201287,,,,,,,,,,-2721.6988036741,,,,,,,,,,-2637.697814246055,,,,,,,,,,-2685.10388904552,,,,,,,,,,-2268.200000000001,,,,,,,,,,-2385.166666666667,,,,,,,,,,-2199.266666666667,
C1,C1: 1.5°C with no or low OS,0.3766666666666666,0.04,0.0,0.0,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),1.427112912377681,1.4209183684082167,1.29983657181085,2039,AIM_2_0,AIM_2_0SocioeconomicFactorCM_SSP2_combined_1p5Degree,1.535791358408769,1.525714277399685,1.418861761269423,2049,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,SocioeconomicFactorCM_SSP2_combined_1p5Degree,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,2039,2049,,,,,,,,,,,,,,,,32890.3978,,,,,,,,,,33847.72137027668,,,,,,,,,,18401.81696219517,,,,,,,,,,13620.43560253584,,,,,,,,,,9573.649947376949,,,,,,,,,,7456.222867089997,,,,,,,,,,6266.37035808944,,,,,,,,,,5945.133333333332,,,,,,,,,,5766.566666666668,,,,,,,,,,5529.700000000003,
C3,C3: likely 2°C,0.7316666666666667,0.2283333333333333,0.05666666666666665,0.005,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),1.72107015674693,1.72107015674693,1.72107015674693,2100,AIM_2_0,AIM_2_0SocioeconomicFactorCM_SSP2_combined_2Degree,1.8685957340315411,1.8685872471107798,1.8685872471107798,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,SocioeconomicFactorCM_SSP2_combined_2Degree,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,2100,2100,,,,,,,,,,,,,,,,3243.438262,,,,,,,,,,2395.850507687296,,,,,,,,,,590.3217319769483,,,,,,,,,,496.7083286427796,,,,,,,,,,1257.400987696149,,,,,,,,,,135.9385863462791,,,,,,,,,,-769.4743642564104,,,,,,,,,,-1012.366666666667,,,,,,,,,,-1395.9,,,,,,,,,,-1307.9,
C3,C3: likely 2°C,0.7316666666666667,0.2283333333333333,0.05666666666666665,0.005,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),1.72107015674693,1.72107015674693,1.72107015674693,2100,AIM_2_0,AIM_2_0SocioeconomicFactorCM_SSP2_combined_2Degree,1.8685957340315411,1.8685872471107798,1.8685872471107798,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,SocioeconomicFactorCM_SSP2_combined_2Degree,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,2100,2100,,,,,,,,,,,,,,,,32890.3978,,,,,,,,,,33847.72137027668,,,,,,,,,,28426.65718186409,,,,,,,,,,21345.53563212194,,,,,,,,,,16853.29901292945,,,,,,,,,,13764.11984246454,,,,,,,,,,11827.4667319751,,,,,,,,,,10761.66666666667,,,,,,,,,,9871.033333333336,,,,,,,,,,9182.433333333334,
C6,C6: below 3.0°C,1.0,0.9766666666666668,0.7916666666666666,0.48,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),2.967395948259111,2.967395948259111,2.967395948259111,2100,POLES_CDL,POLES_CDLCD-LINKS_INDCi,3.217001727366496,3.217001727366496,3.217001727366496,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,CD-LINKS_INDCi,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,2100,2100,,,,,,,,,,,,,,,,3243.438262,,,,,,,,,,2720.022785453269,,,,,,,,,,837.9073268028066,,,,,,,,,,226.9242732194104,,,,,,,,,,-545.3623150755868,,,,,,,,,,-1004.687495489852,,,,,,,,,,-1396.440214332248,,,,,,,,,,-1854.600000000001,,,,,,,,,,-2138.400000000001,,,,,,,,,,-2412.3,
C6,C6: below 3.0°C,1.0,0.9766666666666668,0.7916666666666666,0.48,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),2.967395948259111,2.967395948259111,2.967395948259111,2100,POLES_CDL,POLES_CDLCD-LINKS_INDCi,3.217001727366496,3.217001727366496,3.217001727366496,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,CD-LINKS_INDCi,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,2100,2100,,,,,,,,,,,,,,,,32890.3978,,,,,,,,,,37448.38604607525,,,,,,,,,,39231.07632594405,,,,,,,,,,40357.06418046207,,,,,,,,,,42483.48509085913,,,,,,,,,,43892.70990770609,,,,,,,,,,46257.46017103441,,,,,,,,,,49160.1,,,,,,,,,,51982.33333333334,,,,,,,,,,56651.46666666668,
C7,C7: above 3.0°C,1.0,1.0,0.97,0.805,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),3.5819221901320337,3.5819221901320337,3.5819221901320337,2100,POLES_CDL,POLES_CDLCD-LINKS_NPi,3.871416606232875,3.871416606232875,3.871416606232875,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,CD-LINKS_NPi,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,2100,2100,,,,,,,,,,,,,,,,3243.438262,,,,,,,,,,2763.497784803808,,,,,,,,,,2216.619266617389,,,,,,,,,,1651.596723533951,,,,,,,,,,908.7099574946964,,,,,,,,,,622.0326059032825,,,,,,,,,,185.475905390796,,,,,,,,,,-436.7000000000002,,,,,,,,,,-805.9333333333334,,,,,,,,,,-1170.033333333333,
C7,C7: above 3.0°C,1.0,1.0,0.97,0.805,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),3.5819221901320337,3.5819221901320337,3.5819221901320337,2100,POLES_CDL,POLES_CDLCD-LINKS_NPi,3.871416606232875,3.871416606232875,3.871416606232875,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,CD-LINKS_NPi,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,2100,2100,,,,,,,,,,,,,,,,32890.3978,,,,,,,,,,37863.88985725692,,,,,,,,,,43730.03439632932,,,,,,,,,,49320.88716280224,,,,,,,,,,52701.74855100764,,,,,,,,,,55893.39485026096,,,,,,,,,,59885.54055570874,,,,,,,,,,64029.53333333332,,,,,,,,,,66136.4,,,,,,,,,,67123.1,
C3,C3: likely 2°C,0.8316666666666667,0.3316666666666667,0.095,0.008333333333333333,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),1.847602499787444,1.845194559521186,1.823199190402714,2094,IMAGE_3_0_2,IMAGE_3_0_2EMF33_Med2C_limbio,2.001900663769918,1.9990218496518541,1.993952654840129,2094,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,EMF33_Med2C_limbio,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,2094,2094,,,,,,,,,,,,,,,,3243.438262,,,,,,,,,,4722.393045395473,,,,,,,,,,5605.143682077173,,,,,,,,,,3973.334382768563,,,,,,,,,,3862.869447969765,,,,,,,,,,1964.295099877725,,,,,,,,,,2451.647730136641,,,,,,,,,,1507.733333333333,,,,,,,,,,968.0,,,,,,,,,,895.0333333333334,
C3,C3: likely 2°C,0.8316666666666667,0.3316666666666667,0.095,0.008333333333333333,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),1.847602499787444,1.845194559521186,1.823199190402714,2094,IMAGE_3_0_2,IMAGE_3_0_2EMF33_Med2C_limbio,2.001900663769918,1.9990218496518541,1.993952654840129,2094,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,EMF33_Med2C_limbio,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,2094,2094,,,,,,,,,,,,,,,,32890.3978,,,,,,,,,,35205.1074910253,,,,,,,,,,31188.31000049297,,,,,,,,,,22861.94143206404,,,,,,,,,,16540.91504151791,,,,,,,,,,16039.10509963665,,,,,,,,,,12642.45815700975,,,,,,,,,,7437.466666666667,,,,,,,,,,2725.066666666667,,,,,,,,,,751.6666666666665,
C3,C3: likely 2°C,0.8283333333333334,0.315,0.09166666666666666,0.008333333333333333,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),1.822878374813866,1.818166621523013,1.8109797030188608,2095,IMAGE_3_0_2,IMAGE_3_0_2EMF33_Med2C_nobeccs,1.989362798117729,1.9833165459165434,1.9833165459165434,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,EMF33_Med2C_nobeccs,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,2096,2100,,,,,,,,,,,,,,,,3243.438262,,,,,,,,,,4723.338154077005,,,,,,,,,,6418.130628747182,,,,,,,,,,6328.296679370586,,,,,,,,,,5199.347971351875,,,,,,,,,,1595.269014577799,,,,,,,,,,1635.267297142404,,,,,,,,,,1310.1,,,,,,,,,,1313.4,,,,,,,,,,1201.933333333333,
C3,C3: likely 2°C,0.8283333333333334,0.315,0.09166666666666666,0.008333333333333333,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),1.822878374813866,1.818166621523013,1.8109797030188608,2095,IMAGE_3_0_2,IMAGE_3_0_2EMF33_Med2C_nobeccs,1.989362798117729,1.9833165459165434,1.9833165459165434,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,EMF33_Med2C_nobeccs,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,2096,2100,,,,,,,,,,,,,,,,32890.3978,,,,,,,,,,34894.21634152413,,,,,,,,,,30086.6670728432,,,,,,,,,,21097.27613298033,,,,,,,,,,14245.44411747507,,,,,,,,,,12591.55681967994,,,,,,,,,,11002.93465991168,,,,,,,,,,8229.466666666667,,,,,,,,,,6125.900000000002,,,,,,,,,,4991.8,
C7,C7: above 3.0°C,1.0,0.9816666666666668,0.8433333333333334,0.5766666666666667,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),3.1401069386892875,3.1401069386892875,3.1401069386892875,2100,WITCH-GLOBIOM_4_4,WITCH-GLOBIOM_4_4CD-LINKS_INDCi,3.407861148377344,3.407861148377344,3.407861148377344,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,CD-LINKS_INDCi,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|AFOLU,2100,2100,,,,,,,,,,,,,,,,3243.438262,,,,,,,,,,2930.78202143523,,,,,,,,,,2442.520894314709,,,,,,,,,,805.3652097860187,,,,,,,,,,204.8517196002673,,,,,,,,,,-323.9461941979455,,,,,,,,,,-853.6188387097638,,,,,,,,,,-1472.166666666667,,,,,,,,,,-1805.466666666667,,,,,,,,,,-1235.666666666667,
C7,C7: above 3.0°C,1.0,0.9816666666666668,0.8433333333333334,0.5766666666666667,openscm_runner (version: 0.5.0),False,aneris (version: 0.2.0+11.g0beff33),silicone (version: 1.0.2),3.1401069386892875,3.1401069386892875,3.1401069386892875,2100,WITCH-GLOBIOM_4_4,WITCH-GLOBIOM_4_4CD-LINKS_INDCi,3.407861148377344,3.407861148377344,3.407861148377344,2100,False,climate-assessment (version: 0.1.2-sod+155.ga1b29bb.dirty),World,CD-LINKS_INDCi,Mt CO2/yr,SR15 climate diagnostics|Infilled|Emissions|CO2|Energy and Industrial Processes,2100,2100,,,,,,,,,,,,,,,,32890.3978,,,,,,,,,,36166.14423160418,,,,,,,,,,36784.12604762275,,,,,,,,,,44320.75695416468,,,,,,,,,,49174.74975849416,,,,,,,,,,54228.01016240373,,,,,,,,,,59619.13633482843,,,,,,,,,,64877.63333333334,,,,,,,,,,67899.70000000001,,,,,,,,,,65080.03333333332,
